City,Postal Code,Sub-Category,Product Name,Sales,Quantity,Discount,Year,Month
Pueblo,81001,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,2,0.7,2011,6
Jackson,49201,Binders,Avery Durable Binders,14.4,5,0.0,2014,1
Jackson,49201,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,2014,1
Jackson,49201,Binders,"Avery Flip-Chart Easel Binder, Black",89.52,4,0.0,2014,1
Jackson,49201,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,3,0.1,2014,1
Jackson,49201,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1,0.0,2014,1
Los Angeles,90004,Binders,Satellite Sectional Post Binders,312.552,9,0.2,2014,6
Thomasville,27360,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,0.2,2013,9
Thomasville,27360,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,0.7,2013,9
Peoria,61604,Binders,Ibico Presentation Index for Binding Systems,3.98,5,0.8,2013,8
Los Angeles,90032,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,2012,11
Chicago,60653,Art,BIC Brite Liner Grip Highlighters,5.248,4,0.2,2011,6
Philadelphia,19134,Binders,Storex Dura Pro Binders,5.346,3,0.7,2014,12
Englewood,80112,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.2,2013,8
Englewood,80112,Phones,AT&T 17929 Lendline Telephone,108.576,3,0.2,2013,8
Seattle,98115,Furnishings,"Contract Clock, 14"", Brown",109.9,5,0.0,2013,1
Hialeah,33012,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384,1,0.2,2011,10
Lancaster,43130,Paper,Xerox 1912,30.352,2,0.2,2013,2
Jacksonville,32216,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,2011,3
Jacksonville,32216,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,2011,3
Jacksonville,32216,Paper,Xerox 195,21.376,4,0.2,2011,3
Jacksonville,32216,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,2011,3
Jacksonville,32216,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,2011,3
Jacksonville,32216,Fasteners,Staples,18.936,3,0.2,2011,3
Jacksonville,32216,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,3,0.2,2011,3
Baltimore,21215,Paper,Xerox 1944,116.28,3,0.0,2011,5
New York City,10009,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,6,0.0,2014,7
Carlsbad,88220,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0.0,2014,6
Carlsbad,88220,Paper,Xerox 215,19.44,3,0.0,2014,6
Carlsbad,88220,Paper,Xerox 1885,192.16,4,0.0,2014,6
Los Angeles,90049,Furnishings,"Computer Room Manger, 14""",227.36,7,0.0,2012,1
Los Angeles,90049,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,2012,1
Jacksonville,32216,Binders,Acco D-Ring Binder w/DublLock,12.828,2,0.7,2012,12
Lakewood,44107,Furnishings,Nu-Dell Leatherette Frames,45.888,4,0.2,2014,10
Troy,12180,Art,Sanford Liquid Accent Highlighters,60.12,9,0.0,2014,7
Wilmington,28403,Phones,AT&T CL2909,302.376,3,0.2,2011,4
Seattle,98105,Art,Prang Drawing Pencil Set,13.9,5,0.0,2012,12
New York City,10024,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0.0,2011,12
Columbus,31907,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,2014,8
New York City,10024,Phones,AT&T EL51110 DECT,377.97,3,0.0,2011,9
Costa Mesa,92627,Storage,"Fellowes Mobile File Cart, Black",124.36,2,0.0,2014,12
Houston,77095,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,2011,12
Cary,27511,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,0.2,2011,11
Cary,27511,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5,0.2,2011,11
Alexandria,22304,Storage,Acco Perma 4000 Stacking Storage Drawers,81.2,5,0.0,2013,4
Vallejo,94591,Labels,Avery 512,14.45,5,0.0,2011,10
Vallejo,94591,Binders,GBC Recycled Regency Composition Covers,95.648,2,0.2,2011,10
Philadelphia,19120,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5,0.4,2014,11
Philadelphia,19120,Tables,Bevis Rectangular Conference Tables,350.352,4,0.4,2014,11
Toledo,43615,Binders,Angle-D Ring Binders,1.641,1,0.7,2014,12
Toledo,43615,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,7,0.4,2014,12
Seattle,98105,Art,Newell 311,6.63,3,0.0,2014,2
Seattle,98105,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,0.0,2014,2
Seattle,98105,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0.0,2014,2
Plainfield,7060,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.0,2011,7
Plainfield,7060,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0.0,2011,7
Las Cruces,88001,Paper,Staples,49.12,4,0.0,2012,2
Newark,19711,Phones,BlackBerry Q10,377.97,3,0.0,2012,11
Newark,19711,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0.0,2012,11
Newark,19711,Bookcases,Bestar Classic Bookcase,299.97,3,0.0,2012,11
Newark,19711,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0.0,2012,11
Hoover,35244,Supplies,Compact Automatic Electric Letter Opener,477.24,4,0.0,2014,4
Hoover,35244,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,0.0,2014,4
Newark,43055,Envelopes,Staples,46.72,5,0.2,2013,2
San Diego,92037,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,2011,11
San Francisco,94122,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0.0,2012,6
San Francisco,94122,Phones,netTALK DUO VoIP Telephone Service,125.976,3,0.2,2012,6
Jacksonville,28540,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992,1,0.2,2014,8
Franklin,2038,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,2011,5
Frisco,75034,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168,4,0.2,2012,11
Tallahassee,32303,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,2012,12
Seattle,98115,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,2011,6
Vacaville,95687,Storage,Advantus Rolling Drawer Organizers,423.28,11,0.0,2011,8
Los Angeles,90008,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,2011,5
San Francisco,94122,Art,Prang Drawing Pencil Set,5.56,2,0.0,2012,4
San Francisco,94122,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,2012,4
San Francisco,94122,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5,0.2,2012,4
San Francisco,94122,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0.0,2012,4
San Francisco,94122,Paper,Xerox 1903,11.96,2,0.0,2012,4
New York City,10035,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0.0,2013,6
Columbus,31907,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0.0,2013,3
Columbus,31907,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,2013,3
Murray,84107,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0.0,2011,5
San Francisco,94110,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1,0.0,2014,10
San Francisco,94110,Binders,Canvas Sectional Post Binders,101.84,5,0.2,2014,10
Philadelphia,19140,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,2014,6
Philadelphia,19140,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,2014,6
Philadelphia,19140,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,2014,6
Philadelphia,19134,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,2014,1
Philadelphia,19134,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,2014,1
Dallas,75220,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2,0.8,2012,4
Dallas,75220,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,2012,4
Dallas,75220,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,3,0.2,2012,4
Waukesha,53186,Storage,Crate-A-Files,54.5,5,0.0,2013,9
Fort Lauderdale,33311,Furnishings,Staples,19.104,3,0.2,2014,12
Detroit,48205,Binders,Ibico Standard Transparent Covers,49.44,3,0.0,2013,11
Springfield,45503,Paper,Xerox 222,10.368,2,0.2,2014,11
San Diego,92037,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0.0,2013,10
Colorado Springs,80906,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,7,0.2,2012,12
Bakersfield,93309,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,2012,7
Pompano Beach,33068,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,2014,5
Pompano Beach,33068,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,2014,5
New York City,10035,Labels,Avery 505,59.2,4,0.0,2014,5
Lakeville,55044,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,10,0.0,2014,11
Detroit,48234,Phones,Digium D40 VoIP phone,257.98,2,0.0,2013,11
Philadelphia,19134,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,2013,11
Troy,45373,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,2013,10
Los Angeles,90036,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,2012,9
Los Angeles,90036,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2012,9
Corpus Christi,78415,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,2011,12
Corpus Christi,78415,Art,Newell 343,16.464,7,0.2,2011,12
Corpus Christi,78415,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,2011,12
Omaha,68104,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0.0,2011,9
Omaha,68104,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,2011,9
Omaha,68104,Paper,Xerox 224,6.48,1,0.0,2011,9
Redondo Beach,90278,Phones,Pyle PMP37LED,1075.088,14,0.2,2011,4
Redondo Beach,90278,Phones,AT&T 1080 Corded phone,438.368,4,0.2,2011,4
Redondo Beach,90278,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,2011,4
Redondo Beach,90278,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,2011,4
Little Rock,72209,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0.0,2014,10
Little Rock,72209,Paper,Xerox 1884,39.96,2,0.0,2014,10
Little Rock,72209,Binders,Binding Machine Supplies,145.85,5,0.0,2014,10
Miami,33180,Phones,Panasonic KX-TG9471B,783.96,5,0.2,2013,10
Salem,97301,Art,Lumber Crayons,7.88,1,0.2,2012,11
Las Cruces,88001,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,2014,11
San Francisco,94122,Paper,Xerox 1962,12.84,3,0.0,2012,5
San Francisco,94122,Paper,Xerox 1953,25.68,6,0.0,2012,5
El Paso,79907,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,2012,9
Seattle,98115,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0.0,2012,7
Seattle,98115,Paper,Xerox 228,12.96,2,0.0,2012,7
Seattle,98115,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0.0,2012,7
Seattle,98115,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,2012,7
Milwaukee,53209,Paper,Xerox 191,179.82,9,0.0,2012,11
Milwaukee,53209,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,2012,11
Milwaukee,53209,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3,0.0,2012,11
Milwaukee,53209,Accessories,Logitech diNovo Edge Keyboard,999.96,4,0.0,2012,11
Milwaukee,53209,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0.0,2012,11
Franklin,2038,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,5,0.0,2012,9
Franklin,2038,Chairs,"Global Value Steno Chair, Gray",60.74,1,0.0,2012,9
Franklin,2038,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,2012,9
Franklin,2038,Storage,Adjustable Depth Letter/Legal Cart,1088.76,6,0.0,2012,9
Encinitas,92024,Binders,Computer Printout Index Tabs,6.72,5,0.2,2013,5
Encinitas,92024,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,2013,5
Anaheim,92804,Phones,Adtran 1202752G1,302.376,3,0.2,2014,1
Arlington,76017,Art,Newell 314,8.928,2,0.2,2014,9
Arlington,76017,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,0.2,2014,9
Houston,77041,Paper,Xerox 1954,33.792,8,0.2,2011,9
Houston,77041,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,2,0.32,2011,9
Houston,77041,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,2,0.8,2011,9
Houston,77041,Envelopes,Poly String Tie Envelopes,3.264,2,0.2,2011,9
Lancaster,43130,Paper,Embossed Ink Jet Note Cards,108.336,6,0.2,2013,4
Lancaster,43130,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.2,2013,4
Lancaster,43130,Paper,Xerox 1942,78.304,2,0.2,2013,4
Portland,97206,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,2011,11
Portland,97206,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,3,0.2,2011,11
Hoover,35244,Art,Newell 311,15.47,7,0.0,2014,1
Hoover,35244,Binders,Avery Poly Binder Pockets,7.16,2,0.0,2014,1
Los Angeles,90036,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1,0.0,2014,11
Los Angeles,90036,Paper,Xerox 201,19.44,3,0.0,2014,11
Los Angeles,90036,Binders,Ibico Plastic Spiral Binding Combs,121.6,5,0.2,2014,11
Tallahassee,32303,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,2013,6
New York City,10009,Storage,Iceberg Mobile Mega Data/Printer Cart ,120.33,1,0.0,2012,9
Chesapeake,23320,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0.0,2011,3
Fayetteville,28314,Paper,Xerox 1945,229.544,7,0.2,2014,9
Huntsville,77340,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,2014,3
Philadelphia,19140,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048,3,0.2,2014,5
Woodstock,60098,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,2013,12
Everett,2149,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3,0.0,2014,11
Chicago,60653,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,3,0.8,2014,9
Roswell,30076,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0.0,2014,4
Roswell,30076,Binders,GBC DocuBind TL300 Electric Binding System,2690.97,3,0.0,2014,4
Palm Coast,32137,Binders,ACCOHIDE Binder by Acco,7.434,6,0.7,2013,11
Philadelphia,19120,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,2013,6
Columbus,47201,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0.0,2014,12
Oceanside,11572,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0.0,2013,3
Oceanside,11572,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,2013,3
Franklin,2038,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29,3,0.0,2014,8
Sioux Falls,57103,Labels,Avery 498,20.23,7,0.0,2014,7
San Diego,92037,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,2013,8
Fayetteville,28314,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,2013,8
Atlanta,30318,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0.0,2014,5
Atlanta,30318,Phones,Nokia Lumia 925,377.97,3,0.0,2014,5
Atlanta,30318,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0.0,2014,5
Atlanta,30318,Paper,Xerox 1945,286.93,7,0.0,2014,5
Orlando,32839,Paper,Xerox 2000,20.736,4,0.2,2014,8
San Francisco,94122,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,2014,8
San Francisco,94122,Appliances,Staples,83.79,7,0.0,2014,8
San Francisco,94122,Art,Newell 345,59.52,3,0.0,2014,8
San Francisco,94122,Supplies,Staples,31.92,4,0.0,2014,8
Toledo,43615,Supplies,Staples,14.72,5,0.2,2013,11
Toledo,43615,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,2013,11
Saint Petersburg,33710,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,2014,6
Tucson,85705,Paper,Xerox 1951,74.352,3,0.2,2011,3
Tucson,85705,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,2011,3
Los Angeles,90036,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0.0,2014,6
San Diego,92105,Storage,Tennsco Regal Shelving Units,811.28,8,0.0,2014,11
New York City,10035,Fasteners,Ideal Clamps,6.03,3,0.0,2014,12
San Diego,92037,Chairs,Global Super Steno Chair,153.568,2,0.2,2013,1
San Diego,92037,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,2013,1
Westfield,7090,Envelopes,Quality Park Security Envelopes,52.34,2,0.0,2013,1
Westfield,7090,Art,American Pencil,4.66,2,0.0,2013,1
Westfield,7090,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0.0,2013,1
Orange,7050,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,0.0,2013,9
Orange,7050,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0.0,2013,9
Woodstock,60098,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5,0.8,2011,2
San Francisco,94110,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4,0.0,2013,11
San Francisco,94122,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,2013,1
Tempe,85281,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,2013,10
Los Angeles,90008,Art,Newell 327,6.63,3,0.0,2014,12
Los Angeles,90008,Paper,Xerox 1996,12.96,2,0.0,2014,12
Los Angeles,90008,Paper,Xerox 213,32.4,5,0.0,2014,12
Seattle,98105,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,0.0,2014,11
Lake Charles,70601,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0.0,2011,4
Lake Charles,70601,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3,0.0,2011,4
Rochester,14609,Paper,Xerox 1969,11.56,2,0.0,2014,10
Rochester,14609,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,5,0.0,2014,10
Rochester,14609,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,11,0.0,2014,10
Rochester,14609,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,3,0.0,2014,10
Long Beach,11561,Art,Peel-Off China Markers,49.65,5,0.0,2011,3
Charlotte,28205,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4,0.2,2013,1
Houston,77036,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,2012,4
New York City,10035,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,2012,9
New York City,10035,Labels,Avery 520,12.6,4,0.0,2012,9
Columbus,31907,Paper,Xerox 1935,184.66,7,0.0,2014,9
Chicago,60610,Paper,Xerox 1978,23.12,5,0.2,2013,6
Highland Park,60035,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7,0.2,2013,6
Highland Park,60035,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,3,0.3,2013,6
Seattle,98115,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,2011,9
Eagan,55122,Paper,Xerox 1971,8.56,2,0.0,2014,11
Eagan,55122,Storage,Sterilite Officeware Hinged File Box,52.4,5,0.0,2014,11
Eagan,55122,Labels,Avery 513,14.94,3,0.0,2014,11
Seattle,98103,Fasteners,Rubber Band Ball,11.22,3,0.0,2014,2
Coral Springs,33065,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,2012,11
Hempstead,11550,Envelopes,Staples,41.4,5,0.0,2011,6
Hempstead,11550,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35.0,4,0.0,2011,6
Hempstead,11550,Binders,Ibico Standard Transparent Covers,39.552,3,0.2,2011,6
Noblesville,46060,Phones,AT&T 17929 Lendline Telephone,135.72,3,0.0,2012,10
Noblesville,46060,Binders,GBC Standard Plastic Binding Systems' Combs,12.56,2,0.0,2012,10
Noblesville,46060,Phones,Samsung Rugby III,263.96,4,0.0,2012,10
Dallas,75220,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952,1,0.2,2014,8
Philadelphia,19140,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,5,0.2,2013,11
Philadelphia,19140,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,2013,11
Philadelphia,19140,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,7,0.2,2013,11
San Francisco,94109,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0.0,2014,1
Austin,78745,Binders,GBC Instant Report Kit,3.882,3,0.8,2012,11
Detroit,48234,Fasteners,Staples,6.08,1,0.0,2011,6
Watertown,13601,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,0.0,2011,9
Watertown,13601,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0.0,2011,9
Columbus,31907,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0.0,2014,7
Apple Valley,55124,Art,Newell 346,8.64,3,0.0,2014,6
Burlington,27217,Binders,GBC DocuBind P400 Electric Binding System,1633.188,4,0.7,2014,10
Saginaw,48601,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,2014,11
San Francisco,94109,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,2,0.2,2012,8
San Francisco,94109,Binders,Presstex Flexible Ring Binders,7.28,2,0.2,2012,8
San Francisco,94109,Chairs,Global Ergonomic Managers Chair,144.784,1,0.2,2012,8
Seattle,98105,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,1,0.2,2013,12
Seattle,98105,Phones,Google Nexus 5,431.976,3,0.2,2013,12
Seattle,98105,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0.0,2013,12
Seattle,98105,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,7,0.2,2013,12
Seattle,98105,Paper,Xerox 1880,248.08,7,0.0,2013,12
Seattle,98105,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,2013,12
